1,36.079212,140.115376
2,36.079198,140.115283
3,36.079403,140.11514
4,36.079294,140.114925
5,36.079458,140.114797
6,36.079694,140.114634
7,36.079912,140.114493
8,36.080001,140.114377
9,36.080184,140.114261
10,36.080356,140.114144
11,36.080471,140.114007
12,36.080641,140.113884
13,36.080876,140.11375
14,36.080993,140.113724
15,36.081299,140.113508
16,36.081584,140.113322
17,36.081516,140.113137
18,36.08159,140.113036
19,36.081671,140.113256
20,36.081841,140.113146
21,36.082107,140.112963
22,36.082193,140.113143
23,36.082316,140.113401
24,36.082404,140.113489
25,36.082281,140.113592
26,36.082154,140.113619
27,36.082048,140.113691
28,36.082006,140.113835
29,36.081837,140.113985
30,36.081611,140.114118
31,36.081502,140.113919
32,36.081418,140.113653
33,36.08135,140.113495
34,36.081108,140.113661
35,36.080956,140.113734
36,36.080753,140.113903
37,36.080535,140.114041
38,36.080358,140.114148
39,36.080229,140.114228
40,36.079997,140.114376
41,36.079824,140.11453
42,36.079673,140.114637
43,36.079367,140.114858
44,36.079421,140.115056
45,36.079515,140.115254
46,36.079579,140.115395
47,36.079797,140.115275
48,36.080218,140.11496
49,36.080466805,140.1148137761
50,36.080512,140.114965
51,36.080598,140.115041
52,36.080683,140.115243
53,36.080499,140.115371
54,36.080274,140.115524
55,36.080114,140.115637
56,36.080043,140.115645
57,36.07997,140.11569
58,36.079922,140.11574
59,36.079778,140.115467
60,36.07962,140.115571
61,36.079485,140.115661
