1,33.892053,130.839926
2,33.892111,130.839915
3,33.892169,130.839901
4,33.892227,130.839888
5,33.892264,130.839904
6,33.892322,130.839891
7,33.89238,130.839877
8,33.89244,130.839867
9,33.892498,130.839883
10,33.892558,130.839867
11,33.892618,130.839853
12,33.892676,130.839842
13,33.892794,130.83985
14,33.892734,130.839832
15,33.892817,130.839834
16,33.892875,130.839824
17,33.89295,130.839818
18,33.893026,130.839808
19,33.893104,130.839802
20,33.89318,130.839794
21,33.893253,130.839783
22,33.893329,130.839778
23,33.893407,130.839773
24,33.893485,130.839765
25,33.89356,130.839757
26,33.893638,130.839762
27,33.893652,130.839751
28,33.89366,130.839743
29,33.89366,130.839724
30,33.893658,130.839703
31,33.893658,130.839687
32,33.893658,130.839655
33,33.89366,130.839636
34,33.893658,130.839598
35,33.893658,130.839569
36,33.893658,130.839534
37,33.893656,130.839491
38,33.893654,130.839462
39,33.893654,130.839421
40,33.893649,130.839392
41,33.893643,130.839352
42,33.89364,130.839314
43,33.893638,130.839271
44,33.893636,130.839234
45,33.893634,130.839191
46,33.893627,130.83915
47,33.893627,130.839099
48,33.893618,130.839046
49,33.893616,130.838976
50,33.893614,130.838936
51,33.893616,130.838898
52,33.893638,130.83889
53,33.893658,130.838882
54,33.893716,130.838871
55,33.893794,130.838871
56,33.893872,130.838861
57,33.893948,130.838855
58,33.893981,130.838853
59,33.893981,130.838879
60,33.893988,130.838914
61,33.89399,130.838947
62,33.893992,130.838989
63,33.893994,130.839038
64,33.893999,130.839089
65,33.894003,130.839148
66,33.894008,130.839196
67,33.894017,130.839263
68,33.894019,130.83933
69,33.894021,130.839405
70,33.894028,130.839483
71,33.894032,130.839542
72,33.894037,130.839598
73,33.894041,130.839655
74,33.894048,130.839711
75,33.894034,130.839754
76,33.894017,130.839773
77,33.893959,130.839786
78,33.893903,130.839799
79,33.893859,130.839802
80,33.893816,130.839799
81,33.893765,130.839799
82,33.893727,130.839799
83,33.893692,130.839786
84,33.893656,130.839767
85,33.893623,130.839762
86,33.893567,130.839767
87,33.893507,130.839767
88,33.893447,130.839773
89,33.893387,130.839775
90,33.893324,130.839789
91,33.893255,130.839789
92,33.8932,130.839799
93,33.893146,130.839805
94,33.893102,130.839813
95,33.893048,130.839816
96,33.892984,130.839821
97,33.892932,130.839826
98,33.892877,130.839826
99,33.892808,130.839837
100,33.892754,130.83984
101,33.892692,130.839848
102,33.892621,130.839861
103,33.892545,130.839864
104,33.89246,130.839877
105,33.892387,130.839888
106,33.892307,130.839893
107,33.892227,130.839901
108,33.892158,130.839909
109,33.892077,130.83992
110,33.892035,130.839939
